"customerID","gender","Partner","Dependents","tenure","PhoneService","PaperlessBilling","MonthlyCharges","TotalCharges","NEW_AVG_Charges","NEW_Increase","NEW_AVG_Service_Fee","Churn"
"0123-CRBRT","0","1","1","61","1","0","88.1","5526.75","89.141129032258","1.011817582659","11.0125","0"
"6292-TOSSS","1","0","0","50","1","0","24.9","1195.25","23.436274509804","0.94121584376723","12.45","0"
"3197-ARFOY","0","0","0","19","1","1","105","2007.25","100.3625","0.95583333333333","15","0"
"6323-AYBRX","1","0","0","59","1","0","19.35","1099.6","18.326666666667","0.94711455641688","9.675","1"
"7014-ZZXAW","0","1","0","71","1","1","24.25","1732.95","24.06875","0.99252577319588","12.125","0"
"4385-GZQXV","0","0","0","16","1","1","94.45","1511.2","88.894117647059","0.94117647058824","18.89","1"
"7633-MVPUY","1","1","0","57","1","1","59.75","3450.15","59.485344827586","0.99557062472948","11.95","0"
"6366-ZGQGL","1","0","0","1","0","0","24.8","24.8","12.4","0.5","24.8","1"
"4716-HHKQH","1","1","0","20","1","0","107.05","2172.05","103.43095238095","0.96619292275528","17.841666666667","0"
"5940-AHUHD","1","0","0","1","1","0","70.6","70.6","35.3","0.5","35.3","1"
"6432-TWQLB","1","1","0","5","1","1","85.4","401.1","66.85","0.7827868852459","21.35","1"
"4484-GLZOU","0","1","0","52","1","1","105.05","5624.85","106.12924528302","1.0102736342981","17.508333333333","1"
"3179-GBRWV","1","1","0","21","1","1","64.95","1339.8","60.9","0.93764434180139","12.99","0"
"8645-KWHJO","1","0","0","14","0","1","55","771.95","51.463333333333","0.93569696969697","11","0"
"4130-MZLCC","0","0","0","5","1","0","50.55","244.75","40.791666666667","0.80695680844049","16.85","0"
"0314-TKOSI","0","0","0","6","1","0","55.15","322.9","46.128571428571","0.83642015282994","13.7875","0"
"8229-MYEJZ","0","0","0","10","1","0","51.2","498.25","45.295454545455","0.88467684659091","17.066666666667","0"
"2080-SRCDE","0","0","1","1","1","0","25.4","25.4","12.7","0.5","12.7","0"
"9577-WJVCQ","0","0","0","68","1","0","54.45","3687.75","53.445652173913","0.98155467720685","18.15","0"
"9512-UIBFX","1","1","1","18","1","0","95.15","1779.95","93.681578947368","0.98456730370329","19.03","1"
"6202-DYYFX","0","0","0","22","1","1","76","1783.6","77.547826086957","1.0203661327231","38","0"
"3808-HFKDE","0","0","0","20","1","1","44.35","927.15","44.15","0.99549041713641","22.175","0"
"5583-SXDAG","1","1","0","1","1","0","70","70","35","0.5","35","1"
"3488-PGMQJ","1","0","0","8","1","1","74.5","606.55","67.394444444444","0.90462341536167","24.833333333333","1"
"3580-REOAC","1","0","0","10","1","1","44.85","435.4","39.581818181818","0.88253775210297","22.425","1"
"7534-BFESC","1","0","0","24","1","1","76.1","1712.7","68.508","0.90023653088042","38.05","1"
"3727-OWVYD","1","0","0","35","1","0","61.2","2021.2","56.144444444444","0.91739288307916","12.24","0"
"2294-SALNE","1","1","1","23","1","0","86.8","1940.8","80.866666666667","0.93164362519201","17.36","0"
"4847-TAJYI","0","0","0","6","1","1","89.35","567.8","81.114285714286","0.90782636501719","22.3375","0"
"1563-IWQEX","0","0","0","12","1","0","19.7","220.35","16.95","0.86040609137056","9.85","0"
"8203-XJZRC","1","0","0","1","1","0","20.25","20.25","10.125","0.5","10.125","0"
"6556-DBKZF","0","1","1","71","1","0","76.05","5436.45","75.50625","0.99285009861933","25.35","0"
"6851-WEFYX","1","1","0","35","1","1","100.8","3437.5","95.486111111111","0.94728284832452","20.16","0"
"2985-JUUBZ","1","1","1","40","1","1","74.55","3015.75","73.55487804878","0.98665161701919","14.91","0"
"6390-DSAZX","0","0","1","1","1","1","73.6","73.6","36.8","0.5","24.533333333333","1"
"0895-LMRSF","1","0","0","23","1","1","64.9","1509.8","62.908333333333","0.96931176168464","16.225","0"
"8098-LLAZX","0","0","0","4","1","1","95.45","396.1","79.22","0.82996333158722","23.8625","1"
"8266-VBFQL","1","0","0","4","1","1","90.4","356.65","71.33","0.78904867256637","18.08","0"
"8181-YHCMF","0","1","1","68","0","0","60.3","4109","59.550724637681","0.98757420626337","10.05","0"
"2240-HSJQD","1","0","1","38","1","1","81.85","3141.7","80.55641025641","0.98419560484313","27.283333333333","0"
"1248-DYXUB","1","1","1","52","1","0","24.8","1229.1","23.190566037736","0.93510346926354","12.4","0"
"0265-EDXBD","1","1","0","32","1","1","74.9","2303.35","69.798484848485","0.93188898329085","37.45","1"
"4115-BNPJY","1","1","1","29","1","0","75.55","2054.4","68.48","0.90641958967571","12.591666666667","0"
"3167-SNQPL","1","1","1","38","1","0","101.15","3741.85","95.944871794872","0.94854050217372","20.23","0"
"4091-TVOCN","1","0","1","48","1","1","78.75","3682.45","75.152040816327","0.95431162941367","13.125","0"
"1098-TDVUQ","0","0","0","1","1","1","19.25","19.25","9.625","0.5","9.625","0"
"7277-OZCGZ","0","0","0","22","1","1","89.05","1886.25","82.010869565217","0.92095305519615","17.81","0"
"1557-EMYVT","0","0","0","43","1","0","115.05","4895.1","111.25227272727","0.96699063648216","14.38125","0"
"2799-ARNLO","0","1","0","5","1","1","69.35","341.6","56.933333333333","0.82095650084114","34.675","0"
"7563-BIUPC","1","0","0","5","1","1","80.6","415.55","69.258333333333","0.85928453267163","26.866666666667","1"
"5027-YOCXN","1","1","1","51","1","0","110.05","5686.4","109.35384615385","0.99367420403313","15.721428571429","0"
"3973-SKMLN","1","0","0","71","1","1","19.9","1355.1","18.820833333333","0.94577051926298","9.95","0"
"2321-OMBXY","0","1","1","38","1","0","80.3","3058.65","78.426923076923","0.97667401092059","11.471428571429","1"
"2840-XANRC","1","1","0","24","1","1","93.15","2231.05","89.242","0.95804616210413","18.63","1"
"6745-JEFZB","1","1","0","35","1","1","91.5","3236.35","89.898611111111","0.98249848208865","22.875","0"
"5020-ZSTTY","0","0","0","54","1","0","82.45","4350.1","79.092727272727","0.959281107007","11.778571428571","1"
"9880-TDQAC","0","1","1","72","0","1","60","4264","58.41095890411","0.97351598173516","10","0"
"8705-WZCYL","1","0","0","1","1","1","44.8","44.8","22.4","0.5","22.4","0"
"7102-JJVTX","0","1","1","9","1","0","48.6","422.3","42.23","0.86893004115226","16.2","0"
"8626-PTQGE","1","0","0","69","0","1","60.05","4176.7","59.667142857143","0.99362436065184","10.008333333333","0"
"4983-CLMLV","0","1","0","52","1","1","102.7","5138.1","96.945283018868","0.94396575480884","17.116666666667","0"
"5701-YVSVF","0","1","0","11","1","1","82.9","880.05","73.3375","0.88465018094089","20.725","0"
"5804-LEPIM","0","0","0","2","1","1","70.35","139.05","46.35","0.65884861407249","35.175","1"
"5697-GOMBF","0","1","1","28","0","1","35.9","973.65","33.574137931034","0.93521275573912","17.95","0"
"2739-CACDQ","0","0","0","17","1","1","82.65","1470.05","81.669444444444","0.9881360489346","27.55","0"
"9385-EHGDO","0","1","1","35","1","1","19.85","739.35","20.5375","1.0346347607053","9.925","0"
"9498-FIMXL","0","0","0","8","1","1","19.2","161.95","17.994444444444","0.93721064814815","9.6","0"
"2379-GYFLQ","1","0","0","46","1","1","94.9","4422.95","94.105319148936","0.99162612380333","18.98","0"
"0122-OAHPZ","0","0","0","7","1","1","73.85","511.25","63.90625","0.86535206499661","36.925","1"
"2868-SNELZ","0","0","0","2","1","0","80.6","155.8","51.933333333333","0.64433416046319","26.866666666667","1"
"4322-RCYMT","1","1","1","68","1","1","75.8","5293.95","76.723913043478","1.0121888264311","12.633333333333","1"
"6680-NENYN","0","0","0","43","1","1","104.6","4759.85","108.17840909091","1.034210411959","17.433333333333","1"
"2088-IEBAU","0","0","0","68","1","1","88.15","6148.45","89.107971014493","1.0108675100907","11.01875","0"
"7982-VCELR","0","0","0","36","1","1","94.8","3565.65","96.368918918919","1.0165497776257","18.96","0"
"1343-EHPYB","1","1","0","63","1","1","103.4","6603","103.171875","0.99779376208897","17.233333333333","1"
"6035-BXTTY","0","0","0","32","1","0","54.65","1830.1","55.457575757576","1.0147772325265","13.6625","0"
"6885-PKOAM","0","1","0","71","1","0","85.75","6223.8","86.441666666667","1.0080660835763","10.71875","0"
"7520-HQWJU","0","1","1","66","1","1","67.45","4508.65","67.29328358209","0.99767655421927","13.49","0"
"9639-BUJXT","1","0","0","63","1","0","20.5","1328.15","20.75234375","1.0123094512195","10.25","0"
"5924-SNGKP","0","0","1","41","1","1","20.25","865","20.595238095238","1.0170487948266","10.125","0"
"0021-IKXGC","0","0","0","1","1","1","72.1","72.1","36.05","0.5","36.05","0"
"2034-GDRCN","0","0","0","2","1","1","90.4","168.2","56.066666666667","0.62020648967552","22.6","1"
"8966-SNIZF","0","1","0","70","1","0","19.45","1303.5","18.359154929577","0.94391542054383","9.725","0"
"6243-OZGFH","0","0","0","23","0","1","44.95","996.85","41.535416666667","0.92403596588802","14.983333333333","0"
"4654-DLAMQ","0","1","0","64","1","0","97","6430.9","98.936923076923","1.0199682791435","16.166666666667","0"
"0513-RBGPE","1","1","1","37","1","1","62.8","2278.75","59.967105263158","0.95489021119678","12.56","0"
"5160-UXJED","1","0","1","17","1","0","44.6","681.4","37.855555555556","0.84877927254609","22.3","0"
"4115-NZRKS","0","0","0","7","1","1","89.15","574.35","71.79375","0.80531407739764","22.2875","0"
"0219-YTZUE","1","1","1","4","1","1","84.8","371.9","74.38","0.87712264150943","21.2","1"
"0623-IIHUG","0","0","0","21","0","1","41.9","840.1","38.186363636364","0.91136906053374","13.966666666667","1"
"4572-DVCGN","0","0","0","10","1","1","80.25","846","76.909090909091","0.95836873406967","26.75","1"
"3351-NGXYI","0","0","0","16","1","1","54.1","889","52.294117647059","0.96661954985321","18.033333333333","0"
"8984-EYLLL","1","1","0","64","1","1","105.25","6823.4","104.97538461538","0.99739082769962","17.541666666667","0"
"9057-MSWCO","1","1","0","27","0","0","30.75","805.1","28.753571428571","0.93507549361208","15.375","1"
"9833-TGFHX","1","1","1","42","1","0","97.1","4016.75","93.412790697674","0.96202668071755","19.42","0"
"9294-TDIPC","1","0","1","5","1","0","20.2","83.75","13.958333333333","0.69100660066007","10.1","0"
"5229-DTFYB","0","0","0","41","1","1","98.8","3959.15","94.265476190476","0.95410401002506","16.466666666667","0"
"0104-PPXDV","1","1","0","58","1","0","50.3","2878.55","48.788983050847","0.96995990160731","16.766666666667","0"
"5176-LMJXE","0","0","0","47","1","1","20.55","945.7","19.702083333333","0.95873884833739","10.275","0"
"3583-KRKMD","1","0","0","18","1","1","75.9","1373.05","72.265789473684","0.95211843838846","25.3","0"
"1010-DIAUQ","1","0","0","5","1","0","96.5","492.55","82.091666666667","0.8506908462867","19.3","1"
"9069-LGEUL","1","1","0","23","1","1","59.95","1406","58.583333333333","0.97720322490965","14.9875","0"
"7302-ZHMHP","0","0","0","1","1","0","19.15","19.15","9.575","0.5","9.575","0"
"9571-EDEBV","1","1","0","71","1","1","98.65","6962.85","96.70625","0.98029650278763","19.73","0"
"3520-FJGCV","1","1","1","72","1","1","112.6","8126.65","111.32397260274","0.98866760748437","14.075","0"
"6563-VRERX","1","1","1","33","1","0","20.6","690.25","20.301470588235","0.9855082809823","10.3","0"
"0259-GBZSH","1","0","0","2","1","1","85.65","181.5","60.5","0.70636310566258","28.55","1"
"6122-EFVKN","1","0","1","24","0","0","35.75","830.8","33.232","0.92956643356643","11.916666666667","0"
"2805-EDJPQ","0","1","1","56","1","1","99.75","5608.4","98.39298245614","0.98639581409665","16.625","0"
"6862-CQUMB","1","0","0","37","1","1","96.1","3646.8","95.968421052632","0.9986308122022","19.22","0"
"7156-MXBJE","0","0","0","43","1","0","85.1","3662.25","83.232954545455","0.97806057045187","12.157142857143","0"
"6158-HDPXZ","1","0","0","1","0","0","25.35","25.35","12.675","0.5","25.35","0"
"9601-BRXPO","0","1","0","25","1","1","104.95","2566.5","98.711538461538","0.94055777476454","17.491666666667","1"
"2863-IMQDR","0","0","0","61","1","0","89.65","5308.7","85.624193548387","0.95509418347336","11.20625","0"
"5686-CMAWK","1","0","0","17","1","0","86.75","1410.25","78.347222222222","0.90313800832533","21.6875","0"
"5651-CRHKQ","0","1","0","41","1","1","86.2","3339.05","79.50119047619","0.92228759253121","17.24","0"
"6905-NIQIN","1","0","0","1","1","0","50.65","50.65","25.325","0.5","16.883333333333","1"
"8204-YJCLA","1","1","1","72","0","1","64.8","4732.35","64.826712328767","1.0004122272958","9.2571428571429","0"
"5167-ZFFMM","1","0","0","1","1","1","90.85","90.85","45.425","0.5","22.7125","1"
"6583-SZVGP","1","0","0","48","1","1","108.1","5067.45","103.41734693878","0.95668221034945","18.016666666667","0"
"4895-TMWIR","1","1","0","11","1","0","19.95","214.75","17.895833333333","0.89703425229741","9.975","1"
"0533-BNWKF","0","1","0","55","1","1","85.45","4874.7","87.048214285714","1.0187035024659","21.3625","1"
"1708-PBBOA","0","0","0","42","0","1","54.75","2348.45","54.61511627907","0.99753637039397","9.125","0"
"8782-LKFPK","1","0","0","44","1","1","90.4","4063","90.288888888889","0.99877089478859","22.6","0"
"5522-JBWMO","1","0","1","1","1","0","44","44","22","0.5","22","0"
"3597-MVHJT","0","0","0","27","1","1","95.6","2595.25","92.6875","0.96953451882845","23.9","0"
"9774-NRNAU","1","1","0","27","1","1","84.8","2309.55","82.483928571429","0.97268783692722","12.114285714286","0"
"0224-RLWWD","0","0","0","2","1","1","44.3","89.3","29.766666666667","0.6719337848006","22.15","0"
"9967-ATRFS","0","0","0","19","1","0","19.9","367.55","18.3775","0.92349246231156","9.95","0"
"3951-NJCVI","0","1","0","42","1","1","95.05","3944.5","91.732558139535","0.96509792887464","23.7625","0"
"2977-CEBSX","0","0","0","66","1","1","90.05","5965.95","89.044029850746","0.98882876014155","11.25625","0"
"0177-PXBAT","1","1","0","33","1","1","109.9","3694.7","108.66764705882","0.98878659744152","15.7","0"
"6599-CEBNN","0","0","0","34","1","1","73.95","2524.45","72.127142857143","0.97535014005602","24.65","1"
"2519-ERQOJ","1","0","0","33","0","1","54.6","1803.7","53.05","0.97161172161172","10.92","0"
"5876-QMYLD","0","1","1","23","1","0","20.05","415.1","17.295833333333","0.86263507896924","10.025","0"
"2277-AXSDC","0","0","0","32","1","0","19.75","624.15","18.913636363636","0.95765247410817","9.875","0"
"9442-JTWDL","0","0","0","11","1","0","20.05","237.7","19.808333333333","0.9879467996675","10.025","0"
"0979-PHULV","1","1","1","69","1","1","99.45","7007.6","100.10857142857","1.0066221360339","19.89","1"
"3067-SVMTC","0","1","0","68","1","0","55.9","3848.8","55.779710144928","0.99784812423842","13.975","0"
"5495-GPSRW","1","0","0","20","1","1","19.7","419.4","19.971428571429","1.0137781000725","9.85","0"
"7606-BPHHN","1","0","0","72","1","1","19.8","1468.75","20.119863013699","1.0161546976615","9.9","0"
"4742-DRORA","1","1","1","60","1","1","95.4","5812","95.27868852459","0.99872839124308","19.08","0"
"0111-KLBQG","1","1","1","32","1","1","93.95","2861.45","86.710606060606","0.92294418372119","18.79","0"
"4800-VHZKI","0","0","0","1","1","1","19.9","19.9","9.95","0.5","9.95","1"
"7989-CHGTL","1","0","0","1","1","1","19.6","19.6","9.8","0.5","9.8","1"
"0334-GDDSO","1","0","0","3","1","1","81.35","233.7","58.425","0.71819299323909","27.116666666667","1"
"4163-NCJAK","0","1","0","46","1","1","24.45","1066.15","22.684042553191","0.92777270156202","12.225","0"
"5233-AOZUF","0","1","0","29","1","1","74.95","2149.05","71.635","0.95577051367578","37.475","0"
"5973-EJGDP","1","0","0","51","1","1","87.35","4473","86.019230769231","0.98476509180573","17.47","0"
"1996-DBMUS","0","1","0","48","1","1","70.65","3545.05","72.347959183673","1.0240333925502","35.325","0"
"7916-VCCPB","0","1","1","16","1","0","73.25","1195.75","70.338235294118","0.96024894599478","24.416666666667","0"
"4686-GEFRM","1","1","0","70","1","1","98.7","6858.9","96.604225352113","0.97876621430712","16.45","0"
"5249-QYHEX","0","1","1","40","1","1","24.8","1024.7","24.992682926829","1.007769472856","12.4","0"
"0578-SKVMF","0","1","1","22","1","0","83.3","1845.9","80.25652173913","0.9634636463281","20.825","1"
"5564-NEMQO","0","0","0","1","1","1","75.3","75.3","37.65","0.5","25.1","1"
"2233-FAGXV","0","1","1","5","1","1","24.3","132.25","22.041666666667","0.90706447187929","12.15","0"
"5605-IYGFG","0","0","0","7","1","1","69.85","515.45","64.43125","0.92242304939155","34.925","0"
"7663-ZTEGJ","1","0","1","29","1","0","100.55","2830.45","94.348333333333","0.93832255925742","16.758333333333","0"
"3935-TBRZZ","1","1","1","44","1","0","25.7","1110.5","24.677777777778","0.96022481625594","12.85","0"
"8111-BKVDS","0","0","0","10","0","0","40.7","449.3","40.845454545455","1.0035738217556","10.175","0"
"2055-SIFSS","0","1","0","55","1","0","51.65","2838.55","50.688392857143","0.9813822431199","25.825","0"
"2806-MLNTI","1","1","0","52","1","1","105.1","5376.4","101.44150943396","0.96519038471896","17.516666666667","0"
"8734-DKSTZ","0","1","1","10","1","0","85.95","858.6","78.054545454545","0.90813898143741","28.65","0"
"4360-PNRQB","1","0","0","18","1","1","75.6","1395.05","73.423684210526","0.97121275410749","37.8","0"
"6152-ONASV","0","1","0","68","1","0","58.25","3975.7","57.61884057971","0.98916464514524","14.5625","0"
"9063-ZGTUY","0","1","1","61","1","1","19.4","1182.55","19.073387096774","0.98316428333888","9.7","1"
"7781-HVGMK","0","1","1","72","0","1","65.2","4784.45","65.540410958904","1.0052210269771","9.3142857142857","0"
"2181-UAESM","1","0","0","2","1","0","53.45","119.5","39.833333333333","0.7452447770502","13.3625","0"
"2957-LOLHO","1","0","0","12","1","1","45.4","518.9","39.915384615385","0.87919349373094","22.7","1"
"6048-NJXHX","1","1","0","41","1","1","19.75","899.45","21.415476190476","1.0843279083785","9.875","0"
"2320-SLKMB","0","0","0","26","0","1","44.45","1183.8","43.844444444444","0.98637670291214","11.1125","0"
"4980-URKXC","1","1","0","36","1","0","20.85","720.05","19.460810810811","0.93337222114201","10.425","0"
"4376-KFVRS","1","1","1","72","1","1","114.05","8468.2","116.00273972603","1.017121786287","14.25625","0"
"5886-VLQVU","1","1","0","35","1","1","89.85","3161.2","87.811111111111","0.97730785877697","22.4625","0"
"3577-AMVUX","1","0","0","1","1","0","55.05","55.05","27.525","0.5","13.7625","0"
"0771-WLCLA","0","1","1","16","1","1","112.95","1882.55","110.73823529412","0.98041819649507","16.135714285714","0"
"5628-RKIFK","0","0","0","49","1","0","101.55","5070.4","101.408","0.99860167405219","20.31","0"
